Bond Series,Original Loan Amount,Loan Purchase Date ,Purchase Year,Original Loan To Value,Loan Type ,SONYMA DPAL/CCAL Amount,Original Term,County,FIPS Code,Number of Units,Property Type,Housing Type,Household Size 
Series 148/149/150,$100000,01/04/2008,2008,42.55%,Conventional,,360,Suffolk,36103,1 Family,Detached,Existing,1
Series 148/149/150,$44523,01/10/2008,2008,97%,Conventional,$3731,360,Chemung,36015,1 Family,Detached,Existing,1
Series 148/149/150,$51410,01/10/2008,2008,97%,Conventional,$5000,360,Niagara,36063,1 Family,Detached,Existing,4
Series 148/149/150,$53350,01/10/2008,2008,97%,Conventional,$5000,360,Niagara,36063,1 Family,Detached,Existing,1
Series 148/149/150,$57230,01/10/2008,2008,97%,Conventional,$5000,360,Chautauqua,36013,1 Family,Detached,Existing,3
Series 148/149/150,$67900,01/10/2008,2008,97%,Conventional,$4938,360,St. Lawrence,36089,1 Family,Detached,Existing,1
Series 148/149/150,$77600,01/10/2008,2008,97%,Conventional,$5000,360,Cortland,36023,1 Family,Detached,Existing,4
Series 148/149/150,$80898,01/10/2008,2008,97%,Conventional,$5000,360,Erie,36029,1 Family,Detached,Existing,1
Series 148/149/150,$80995,01/10/2008,2008,97%,Conventional,$1563,360,Onondaga,36067,1 Family,Detached,Existing,1
Series 148/149/150,$82450,01/10/2008,2008,97%,Conventional,$4289,360,Wayne,36117,1 Family,Detached,Existing,4
Series 148/149/150,$87300,01/10/2008,2008,97%,Conventional,$5000,360,Monroe,36055,1 Family,Detached,Existing,2
Series 148/149/150,$91665,01/10/2008,2008,97%,Conventional,$5000,360,Fulton,36035,1 Family,Detached,Existing,3
Series 148/149/150,$106700,01/10/2008,2008,97%,Conventional,$5335,360,Schenectady,36093,1 Family,Detached,Existing,2
Series 148/149/150,$121250,01/10/2008,2008,97%,Conventional,,360,Washington,36115,1 Family,Detached,Existing,1
Series 148/149/150,$133860,01/10/2008,2008,97%,Conventional,$6693,360,Ulster,36111,1 Family,Detached,Existing,2
Series 148/149/150,$46560,01/10/2008,2008,97%,Conventional,$4662,360,Chautauqua,36013,2 Family,Detached,Existing,1
Series 148/149/150,$86300,01/10/2008,2008,96.97%,Conventional,$5000,360,Monroe,36055,1 Family,Detached,Existing,1
Series 148/149/150,$115400,01/10/2008,2008,96.97%,Conventional,$5770,360,Erie,36029,1 Family,Detached,Existing,1
Series 148/149/150,$223000,01/10/2008,2008,96.96%,Conventional,$11150,360,Ulster,36111,1 Family,Detached,Existing,1
Series 148/149/150,$63000,01/10/2008,2008,96.92%,Conventional,$4793,360,Monroe,36055,1 Family,Detached,Existing,2
Series 148/149/150,$305000,01/10/2008,2008,96.83%,Conventional,$15250,360,Suffolk,36103,1 Family,Detached,Existing,3
Series 148/149/150,$228000,01/10/2008,2008,95%,Conventional,,480,Suffolk,36103,1 Family,Condominium,New,1
Series 148/149/150,$118700,01/10/2008,2008,94.96%,Conventional,,360,Monroe,36055,1 Family,Detached,Existing,1
Series 148/149/150,$97700,01/10/2008,2008,94.95%,Conventional,$5000,360,Ontario,36069,1 Family,Attached,Existing,1
Series 148/149/150,$68800,01/10/2008,2008,94.9%,Conventional,$4832,360,Monroe,36055,1 Family,Detached,Existing,1
Series 148/149/150,$274075,01/10/2008,2008,94.84%,Conventional,$13704,480,Richmond,36085,1 Family,Attached,Existing,3
Series 148/149/150,$147200,01/10/2008,2008,94.54%,Conventional,$7360,360,Rensselaer,36083,1 Family,Detached,Existing,2
Series 148/149/150,$50000,01/10/2008,2008,90.91%,Conventional,$5000,480,Cayuga,36011,1 Family,Detached,Existing,1
Series 148/149/150,$126000,01/10/2008,2008,90%,Conventional,$6300,360,Erie,36029,1 Family,Detached,Existing,1
Series 148/149/150,$111000,01/10/2008,2008,88.1%,Conventional,$5550,360,Oswego,36075,1 Family,Detached,Existing,1
Series 148/149/150,$215500,01/10/2008,2008,87.96%,Conventional,$10775,360,Queens,36081,1 Family,Condominium,Existing,1
Series 148/149/150,$220000,01/10/2008,2008,86.27%,Conventional,,360,Suffolk,36103,1 Family,Detached,Existing,2
Series 148/149/150,$144500,01/10/2008,2008,85%,Conventional,,360,Nassau,36059,1 Family,Cooperative,Existing,1
Series 148/149/150,$104000,01/10/2008,2008,80%,Conventional,$5200,360,Cortland,36023,1 Family,Detached,Existing,4
Series 148/149/150,$113600,01/10/2008,2008,80%,Conventional,$5680,360,Livingston,36051,1 Family,Detached,Existing,1
Series 148/149/150,$120800,01/10/2008,2008,80%,Conventional,,360,Albany,36001,1 Family,Detached,Existing,1
Series 148/149/150,$258800,01/10/2008,2008,80%,Conventional,$12940,360,Richmond,36085,1 Family,Detached,Existing,2
Series 148/149/150,$307600,01/10/2008,2008,80%,Conventional,,360,Richmond,36085,1 Family,Detached,Existing,3
Series 148/149/150,$308000,01/10/2008,2008,80%,Conventional,,360,Nassau,36059,1 Family,Detached,Existing,1
Series 148/149/150,$112000,01/10/2008,2008,80%,Conventional,,360,Kings,36047,1 Family,Cooperative,Existing,1
Series 148/149/150,$127600,01/10/2008,2008,79.75%,Conventional,,360,Queens,36081,1 Family,Cooperative,Existing,1
Series 148/149/150,$162500,01/10/2008,2008,65%,Conventional,,360,New York,36061,1 Family,Cooperative,Existing,1
Series 148/149/150,$175000,01/10/2008,2008,63.64%,Conventional,,360,Rockland,36087,1 Family,Condominium,Existing,3
Series 148/149/150,$88000,01/10/2008,2008,63.31%,Conventional,$5000,360,Tompkins,36109,1 Family,Detached,Existing,4
Series 148/149/150,$100000,01/10/2008,2008,36.7%,Conventional,$5000,360,Dutchess,36027,1 Family,Detached,Existing,1
Series 148/149/150,$42680,01/17/2008,2008,97%,Conventional,$5000,360,Wyoming,36121,1 Family,Detached,Existing,1
Series 148/149/150,$48403,01/17/2008,2008,97%,Conventional,$4198,360,Chemung,36015,1 Family,Detached,Existing,3
Series 148/149/150,$52089,01/17/2008,2008,97%,Conventional,$4250,360,Oneida,36065,1 Family,Detached,Existing,1
Series 148/149/150,$62080,01/17/2008,2008,97%,Conventional,$5000,360,Livingston,36051,1 Family,Detached,Existing,1
Series 148/149/150,$72750,01/17/2008,2008,97%,Conventional,$5000,360,Chautauqua,36013,1 Family,Detached,Existing,2
Series 148/149/150,$84293,01/17/2008,2008,97%,Conventional,$5000,480,Monroe,36055,1 Family,Detached,Existing,2
Series 148/149/150,$87300,01/17/2008,2008,97%,Conventional,$5000,360,Monroe,36055,1 Family,Detached,Existing,2
Series 148/149/150,$92150,01/17/2008,2008,97%,Step,$5000,360,Chemung,36015,1 Family,Detached,New,3
Series 148/149/150,$101850,01/17/2008,2008,97%,Conventional,$5093,360,Monroe,36055,1 Family,Detached,Existing,2
Series 148/149/150,$108155,01/17/2008,2008,97%,Conventional,$5408,360,Monroe,36055,1 Family,Detached,Existing,1
Series 148/149/150,$176540,01/17/2008,2008,97%,Conventional,$6483,360,Ulster,36111,1 Family,Detached,Existing,3
Series 148/149/150,$85360,01/17/2008,2008,97%,Conventional,,360,Monroe,36055,1 Family,Condominium,Existing,1
Series 148/149/150,$80500,01/17/2008,2008,96.99%,Conventional,$4150,360,Ontario,36069,1 Family,Detached,Existing,3
Series 148/149/150,$85350,01/17/2008,2008,96.99%,Conventional,$5000,360,Monroe,36055,2 Family,Detached,Existing,1
Series 148/149/150,$87100,01/17/2008,2008,96.99%,Conventional,$4797,480,Erie,36029,2 Family,Detached,Existing,1
Series 148/149/150,$80500,01/17/2008,2008,96.99%,Conventional,$5000,360,Ontario,36069,1 Family,Condominium,Existing,1
Series 148/149/150,$70300,01/17/2008,2008,96.97%,Conventional,$5000,360,Tioga,36107,1 Family,Detached,Existing,3
Series 148/149/150,$110550,01/17/2008,2008,96.97%,Conventional,$5528,360,Erie,36029,1 Family,Detached,Existing,2
Series 148/149/150,$160000,01/17/2008,2008,96.97%,Conventional,,360,Saratoga,36091,2 Family,Detached,Existing,4
Series 148/149/150,$73200,01/17/2008,2008,96.95%,Conventional,$5000,360,Livingston,36051,1 Family,Attached,Existing,1
Series 148/149/150,$50900,01/17/2008,2008,96.95%,Conventional,,360,Monroe,36055,1 Family,Detached,Existing,1
Series 148/149/150,$72700,01/17/2008,2008,96.93%,Conventional,$5000,360,Monroe,36055,1 Family,Detached,Existing,2
Series 148/149/150,$113400,01/17/2008,2008,96.92%,Conventional,$5670,360,Monroe,36055,1 Family,Detached,Existing,1
Series 148/149/150,$220675,01/17/2008,2008,96.79%,Conventional,$10127,360,Suffolk,36103,1 Family,Detached,Existing,2
Series 148/149/150,$174115,01/17/2008,2008,96.73%,Conventional,$8706,480,Orange,36071,1 Family,Attached,Existing,1
Series 148/149/150,$73650,01/17/2008,2008,96.09%,Conventional,$5000,300,Monroe,36055,1 Family,Detached,Existing,1
Series 148/149/150,$99750,01/17/2008,2008,95%,Conventional,$5000,360,Monroe,36055,1 Family,Detached,Existing,1
Series 148/149/150,$133000,01/17/2008,2008,95%,Conventional,$6650,360,Monroe,36055,1 Family,Detached,Existing,1
Series 148/149/150,$199500,01/17/2008,2008,95%,Conventional,,360,Bronx,36005,1 Family,Condominium,New,3
Series 148/149/150,$443175,01/17/2008,2008,94.9%,Conventional,$20936,480,Nassau,36059,1 Family,Detached,Existing,3
Series 148/149/150,$333900,01/17/2008,2008,94.86%,Conventional,$16695,360,Orange,36071,1 Family,Detached,Existing,4
Series 148/149/150,$289990,01/17/2008,2008,93.55%,Conventional,,360,Suffolk,36103,1 Family,Detached,New,1
Series 148/149/150,$85500,01/17/2008,2008,90%,Conventional,,480,Broome,36007,1 Family,Detached,Existing,2
Series 148/149/150,$98910,01/17/2008,2008,90%,Conventional,$5000,360,Onondaga,36067,1 Family,Condominium,Existing,1
Series 148/149/150,$193500,01/17/2008,2008,90%,Conventional,,360,Richmond,36085,1 Family,Condominium,Existing,1
Series 148/149/150,$144000,01/17/2008,2008,90%,Conventional,,360,Suffolk,36103,1 Family,Cooperative,Existing,1
Series 148/149/150,$121500,01/17/2008,2008,89.34%,Conventional,,360,Rockland,36087,1 Family,Cooperative,Existing,2
Series 148/149/150,$205000,01/17/2008,2008,89.32%,Conventional,$10250,360,Suffolk,36103,1 Family,Detached,Existing,2
Series 148/149/150,$48500,01/17/2008,2008,88.18%,Conventional,$4881,360,Erie,36029,2 Family,Detached,Existing,2
Series 148/149/150,$63000,01/17/2008,2008,87.5%,Conventional,$5000,360,Broome,36007,1 Family,Detached,Existing,2
Series 148/149/150,$64500,01/17/2008,2008,87.16%,Conventional,,360,Wyoming,36121,1 Family,Detached,Existing,2
Series 148/149/150,$174250,01/17/2008,2008,85%,Conventional,,480,Albany,36001,1 Family,Detached,Existing,1
Series 148/149/150,$72250,01/17/2008,2008,85%,Conventional,$5000,360,Monroe,36055,1 Family,PUD,Existing,2
Series 148/149/150,$210375,01/17/2008,2008,84.83%,Conventional,,360,Dutchess,36027,1 Family,Detached,Existing,2
Series 148/149/150,$62865,01/17/2008,2008,83.82%,Step,$5000,360,Tioga,36107,1 Family,Manufactured,New,2
Series 148/149/150,$38400,01/17/2008,2008,80%,Conventional,$3675,360,Onondaga,36067,1 Family,Detached,Existing,1
Series 148/149/150,$122400,01/17/2008,2008,80%,Conventional,,360,Onondaga,36067,1 Family,Detached,Existing,2
Series 148/149/150,$308000,01/17/2008,2008,80%,Conventional,,360,Nassau,36059,1 Family,Detached,Existing,3
Series 148/149/150,$73600,01/17/2008,2008,80%,Conventional,$5000,360,Monroe,36055,1 Family,PUD,Existing,1
Series 148/149/150,$120400,01/17/2008,2008,80%,Conventional,,360,Saratoga,36091,1 Family,PUD,Existing,1
Series 148/149/150,$251200,01/17/2008,2008,80%,Conventional,$12560,360,Suffolk,36103,1 Family,Condominium,Existing,1
Series 148/149/150,$77000,01/17/2008,2008,79.38%,Conventional,$5000,360,Erie,36029,1 Family,Manufactured,Existing,1
Series 148/149/150,$265000,01/17/2008,2008,79.1%,Conventional,$13250,480,Queens,36081,1 Family,Condominium,New,1
Series 148/149/150,$120000,01/17/2008,2008,78.43%,Conventional,,360,Erie,36029,1 Family,PUD,Existing,1
Series 148/149/150,$70000,01/17/2008,2008,77.78%,Conventional,,360,Onondaga,36067,1 Family,Detached,Existing,1
Series 148/149/150,$155200,01/17/2008,2008,77.6%,Conventional,$4346,360,Queens,36081,1 Family,Cooperative,Existing,1
Series 148/149/150,$194130,01/17/2008,2008,76.43%,Conventional,$9707,360,Suffolk,36103,1 Family,Detached,Existing,2
Series 148/149/150,$120000,01/17/2008,2008,76.19%,Conventional,,480,Suffolk,36103,1 Family,PUD,Existing,1
Series 148/149/150,$45000,01/17/2008,2008,75%,Conventional,$5000,360,Erie,36029,1 Family,Detached,Existing,1
Series 148/149/150,$87900,01/17/2008,2008,74.49%,Conventional,$2256,360,Westchester,36119,1 Family,Cooperative,Existing,2
Series 148/149/150,$167932,01/17/2008,2008,73.7%,Step,,360,Niagara,36063,1 Family,Detached,New,1
Series 148/149/150,$261100,01/17/2008,2008,69.22%,Conventional,$13055,360,Kings,36047,2 Family,Detached,Existing,1
Series 148/149/150,$76000,01/17/2008,2008,60.32%,Conventional,$5000,360,Erie,36029,1 Family,Detached,Existing,3
Series 148/149/150,$129500,01/17/2008,2008,56.43%,Conventional,$5096,360,Westchester,36119,1 Family,Cooperative,Existing,1
Series 148/149/150,$110000,01/17/2008,2008,56.12%,Conventional,$5500,360,Saratoga,36091,1 Family,PUD,Existing,2
Series 148/149/150,$80000,01/17/2008,2008,54.24%,Conventional,$5000,360,Monroe,36055,1 Family,Detached,Existing,2
Series 148/149/150,$154715,01/24/2008,2008,97%,Conventional,$7030,360,Saratoga,36091,1 Family,Attached,Existing,1
Series 148/149/150,$58200,01/24/2008,2008,97%,Conventional,$5000,360,Wyoming,36121,1 Family,Detached,Existing,1
Series 148/149/150,$61110,01/24/2008,2008,97%,Conventional,$3704,360,Wayne,36117,1 Family,Detached,Existing,3
Series 148/149/150,$65475,01/24/2008,2008,97%,Conventional,$5000,360,Cortland,36023,1 Family,Detached,Existing,1
Series 148/149/150,$80025,01/24/2008,2008,97%,Conventional,$4574,360,Onondaga,36067,1 Family,Detached,Existing,3
Series 148/149/150,$81480,01/24/2008,2008,97%,Conventional,$5000,360,Chenango,36017,1 Family,Detached,Existing,1
Series 148/149/150,$84390,01/24/2008,2008,97%,Conventional,$5000,360,Broome,36007,1 Family,Detached,Existing,1
Series 148/149/150,$84390,01/24/2008,2008,97%,Conventional,$5000,480,Wyoming,36121,1 Family,Detached,Existing,2
Series 148/149/150,$90695,01/24/2008,2008,97%,Conventional,$5000,360,Cortland,36023,1 Family,Detached,Existing,4
Series 148/149/150,$97970,01/24/2008,2008,97%,Conventional,,360,Erie,36029,1 Family,Detached,Existing,2
Series 148/149/150,$115430,01/24/2008,2008,97%,Conventional,$5479,360,Monroe,36055,1 Family,Detached,Existing,1
Series 148/149/150,$123190,01/24/2008,2008,97%,Conventional,$6160,360,Erie,36029,1 Family,Detached,Existing,1
Series 148/149/150,$67900,01/24/2008,2008,97%,Conventional,$5000,360,Erie,36029,2 Family,Detached,Existing,2
Series 148/149/150,$83420,01/24/2008,2008,97%,Conventional,$5000,360,Monroe,36055,2 Family,Detached,Existing,1
Series 148/149/150,$360800,01/24/2008,2008,96.99%,Step,$14622,360,Richmond,36085,1 Family,Attached,New,3
Series 148/149/150,$83400,01/24/2008,2008,96.98%,Conventional,$5000,360,Madison,36053,1 Family,Detached,Existing,1
Series 148/149/150,$86800,01/24/2008,2008,96.98%,Conventional,$5000,360,Onondaga,36067,1 Family,Detached,Existing,1
Series 148/149/150,$96500,01/24/2008,2008,96.98%,Conventional,$5000,360,Monroe,36055,1 Family,Detached,Existing,1
Series 148/149/150,$128000,01/24/2008,2008,96.97%,Conventional,$6400,360,Erie,36029,2 Family,Detached,Existing,1
Series 148/149/150,$82400,01/24/2008,2008,96.94%,Conventional,$5000,360,Genesee,36037,1 Family,Detached,Existing,2
Series 148/149/150,$107500,01/24/2008,2008,96.93%,Conventional,$5375,360,Schenectady,36093,1 Family,Detached,Existing,1
Series 148/149/150,$100800,01/24/2008,2008,96.92%,Conventional,$5040,360,Monroe,36055,1 Family,Detached,Existing,1
Series 148/149/150,$347900,01/24/2008,2008,96.84%,Conventional,,360,Suffolk,36103,1 Family,Detached,Existing,4
Series 148/149/150,$55290,01/24/2008,2008,95.33%,Conventional,$4565,360,Chautauqua,36013,1 Family,Detached,Existing,1
Series 148/149/150,$73606,01/24/2008,2008,95%,Conventional,$5000,360,Onondaga,36067,1 Family,Detached,Existing,5
Series 148/149/150,$75300,01/24/2008,2008,94.94%,Conventional,$2579,360,Onondaga,36067,1 Family,Detached,Existing,1
Series 148/149/150,$341525,01/24/2008,2008,94.87%,Conventional,$17076,360,Suffolk,36103,1 Family,Detached,Existing,4
Series 148/149/150,$183000,01/24/2008,2008,93.85%,Conventional,$9150,360,Suffolk,36103,1 Family,Condominium,Existing,1
Series 148/149/150,$60000,01/24/2008,2008,93.75%,Conventional,$4944,360,Niagara,36063,1 Family,Detached,Existing,2
Series 148/149/150,$371000,01/24/2008,2008,92.63%,Conventional,$17805,360,Nassau,36059,1 Family,Detached,Existing,4
Series 148/149/150,$213300,01/24/2008,2008,89.81%,Conventional,$6561,360,Nassau,36059,1 Family,Cooperative,Existing,2
Series 148/149/150,$155800,01/24/2008,2008,89.03%,Conventional,,360,Westchester,36119,1 Family,Cooperative,Existing,1
Series 148/149/150,$140250,01/24/2008,2008,85%,Conventional,,360,Suffolk,36103,1 Family,Cooperative,Existing,1
Series 148/149/150,$89600,01/24/2008,2008,80%,Conventional,$5000,360,Erie,36029,1 Family,Detached,Existing,1
Series 148/149/150,$122800,01/24/2008,2008,80%,Conventional,$6140,360,Onondaga,36067,1 Family,Detached,Existing,1
Series 148/149/150,$180000,01/24/2008,2008,80%,Conventional,$6709,480,Suffolk,36103,1 Family,Detached,Existing,4
Series 148/149/150,$184000,01/24/2008,2008,80%,Conventional,,480,Schenectady,36093,1 Family,Detached,Existing,1
Series 148/149/150,$74400,01/24/2008,2008,80%,Conventional,$4942,360,Erie,36029,3 Family,Detached,Existing,1
Series 148/149/150,$176000,01/24/2008,2008,80%,Conventional,$8064,360,Suffolk,36103,1 Family,Condominium,Existing,1
Series 148/149/150,$140000,01/24/2008,2008,80%,Conventional,,360,Queens,36081,1 Family,Cooperative,Existing,1
Series 148/149/150,$289200,01/24/2008,2008,79.89%,Conventional,,360,Rockland,36087,1 Family,Detached,Existing,1
Series 148/149/150,$144800,01/24/2008,2008,79.78%,Conventional,,360,Nassau,36059,1 Family,Cooperative,Existing,1
Series 148/149/150,$87000,01/24/2008,2008,77.33%,Conventional,$5000,360,Monroe,36055,1 Family,Detached,Existing,1
Series 148/149/150,$148750,01/24/2008,2008,77.27%,Conventional,,360,Westchester,36119,1 Family,Cooperative,Existing,1
Series 148/149/150,$63000,01/24/2008,2008,75.9%,Conventional,$5000,360,Monroe,36055,1 Family,Detached,Existing,2
Series 148/149/150,$147500,01/24/2008,2008,75.64%,Conventional,$7375,360,Albany,36001,1 Family,Detached,Existing,1
Series 148/149/150,$190000,01/24/2008,2008,73.08%,Conventional,$7784,480,Suffolk,36103,1 Family,Condominium,New,1
Series 148/149/150,$236384,01/24/2008,2008,71.31%,Conventional,$10374,360,Suffolk,36103,1 Family,Condominium,New,1
Series 148/149/150,$70000,01/24/2008,2008,70%,Conventional,$5000,360,Wayne,36117,1 Family,Detached,Existing,1
Series 148/149/150,$75000,01/24/2008,2008,66.96%,Conventional,$4746,360,Livingston,36051,1 Family,Detached,Existing,1
Series 148/149/150,$50000,01/24/2008,2008,55.56%,Conventional,,360,Niagara,36063,1 Family,Detached,Existing,1
Series 148/149/150,$144000,01/24/2008,2008,43.44%,Conventional,$7200,360,Suffolk,36103,1 Family,Condominium,New,1
Series 148/149/150,$38000,01/24/2008,2008,27.54%,Conventional,,360,Orleans,36073,1 Family,Detached,Existing,2
Series 148/149/150,$38800,01/31/2008,2008,97%,Conventional,,360,Broome,36007,1 Family,Detached,Existing,1
Series 148/149/150,$48403,01/31/2008,2008,97%,Conventional,$4906,360,Oneida,36065,1 Family,Detached,Existing,3
Series 148/149/150,$48500,01/31/2008,2008,97%,Conventional,$5000,360,Erie,36029,1 Family,Detached,Existing,3
Series 148/149/150,$60625,01/31/2008,2008,97%,Conventional,$5000,480,Monroe,36055,1 Family,Detached,Existing,1
Series 148/149/150,$64505,01/31/2008,2008,97%,Conventional,$5000,360,Monroe,36055,1 Family,Detached,Existing,2
Series 148/149/150,$69840,01/31/2008,2008,97%,Conventional,$5000,360,Chautauqua,36013,1 Family,Detached,Existing,2
Series 148/149/150,$75660,01/31/2008,2008,97%,Conventional,$5000,360,Monroe,36055,1 Family,Detached,Existing,3
